"gambler.ui.help.check" : "<b>确定</b>当前指定押注筹码。<br>确定后其他人视角为<b>已投票</b>状态。"
"gambler.ui.firstSuccess" : "已经赢下一小步…"
"stats.gambler.bet" : "押注次数"
"stats.gambler.bet.success" : "赌赢次数"
"stats.gambler.bet.failed" : "赌输次数"
"stats.gambler.deceive" : "套话次数"

"role.jackal.name" : "豺狼"
"role.jackal.short" : "豺"
"role.jackal.blurb" : "歼灭其他玩家"
"options.role.jackal.detail" : "豺狼杀死其他所有玩家则豺狼获得胜利。<br>放逐豺狼是船员和内鬼的共同目标。"
"options.role.jackal.killCoolDown" : "击杀冷却"
"options.role.jackal.canCreateSidekick" : "豺狼可招募跟班"
"options.role.jackal.numOfKillingToCreateSidekick" : "招募跟班前所需击杀数"
"options.role.jackal.numOfKillingToWin" : "胜利所需击杀数"
"options.role.jackal.jacklizedImpostor" : "伪装者豺狼化"
"stats.jackal.sidekick" : "招募次数"

"role.sidekick.name" : "跟班"
"role.sidekick.short" : "跟"
"role.sidekick.blurb" : "协助豺狼歼灭其他玩家"
"role.sidekick.generalBlurb" : "协助豺狼歼灭其他玩家"
"options.role.sidekick.detail" : "帮助豺狼。<br>豺狼死亡后，你会成为新的豺狼。"
"options.role.sidekick.canKill" : "跟班可以击杀"
"options.role.sidekick.killCoolDown" : "击杀冷却"
"options.role.sidekick.isModifier" : "跟班作为附加特性(保留原有职业)"
"options.role.sidekick.canCreateSidekickChainly" : "跟班晋升为豺狼后可以招募跟班"
"options.role.sidekick.inheritanceRule" : "继承规则"
"options.role.sidekick.inheritanceRule.inherit" : "晋升"
"options.role.sidekick.inheritanceRule.suicide" : "自杀"
"options.role.sidekick.inheritanceRule.none" : "无"
"options.role.sidekick.assignedSidekick" : "游戏开始时分配"

"role.jester.name" : "小丑"
"role.jester.short" : "丑"
"role.jester.blurb" : "想办法被投出去"
"options.role.jester.detail" : "小丑通过被放逐获取胜利"
"options.role.jester.canDragDeadBody" : "小丑可以拖拽尸体"
"options.role.jester.canFixComms" : "小丑可以修复通讯破坏"
"options.role.jester.canFixLight" : "小丑可以修复照明"
"options.role.jester.task" : "胜利需要完成任务"

"role.paparazzo.name" : "摄影师"
"role.paparazzo.short" : "摄"
"role.paparazzo.blurb" : "三，二，一，茄子!"
"role.paparazzo.taskText" : "拍摄照片，并在会议中展示<br>(%DETAIL%)"
"role.paparazzo.taskTextSubject" : "已拍摄玩家数: %CS%/%GS%"
"role.paparazzo.taskTextDisclosed" : "已展示照片中玩家数: %CD%/%GD%"
"role.paparazzo.taskTextPhoto" : "会议公开照片数: %CP%/%GP%"
"options.role.paparazzo.detail" : "拍摄照片，并在会议中展示。"
"options.role.paparazzo.shotCoolDown" : "拍照冷却"
"options.role.paparazzo.requiredSubjects" : "胜利所需拍摄不同玩家数量"
"options.role.paparazzo.requiredDisclosed" : "胜利所需展示玩家数量"
"options.role.paparazzo.requiredPhotos" : "胜利所需展示照片数量"
"options.role.paparazzo.telephotoFinderSize" : "远距离(长焦)取景框大小"
"options.role.paparazzo.wideAngleFinderSize" : "近距离(广角)取景框大小"
"stats.paparazzo.photo" : "拍摄次数"
"stats.paparazzo.players" : "拍摄玩家数量"

"role.scarlet.name" : "魅魔"
"role.scarlet.short" : "魅"
"role.scarlet.blurb" : "让我偷走你的心"
"options.role.scarlet.detail" : "魅魔是一个中立职业，可以选择一名玩家成为自己的真爱并带其共享胜利。<br>其次可以魅惑一名玩家成为备胎来控制局势。"
"options.role.scarlet.graceUntilDecidingFavorite" : "真爱选择倒计时"
"options.role.scarlet.numOfKept" : "最大备胎数"
"options.role.scarlet.numOfCommand" : "最大号召次数"
"options.role.scarlet.canOverrideTaskWin" : "可以窃取任务胜利"
"options.role.scarlet.favoriteGauge" : "情感值"
"options.role.scarlet.requiredGaugeToWin" : "获胜所需情感值"
"options.role.scarlet.surplusGauge" : "情感值溢出上限"
"options.role.scarlet.gaugeReductionRatio" : "情感值衰减速率"
"options.role.scarlet.canLocateLovers" : "知晓真爱位置"
"stats.scarlet.kept" : "指定备胎次数"
"options.role.scarlet.group.gauge" : "情感值设置"

"role.spectre.name" : "狐妖"
"role.spectre.short" : "狐"
"role.spectre.blurb" : "藏匿于混沌之间"
"options.role.spectre.detail" : "狐妖需活到最后抢夺胜利。<br>但是，如果一段时间没有吃到盘子里的油豆腐将会饿死。"
"options.role.spectre.vanishCost" : "隐身消耗的饱食度"
"options.role.spectre.vanishCooldown" : "隐身冷却"
"options.role.spectre.vanishDuration" : "隐身持续时间"
"options.role.spectre.numOfDishes" : "地图中油豆腐最大生成数量"
"options.role.spectre.satiety" : "每盘油豆腐增加的饱食度(延缓饥饿时间)"
"options.role.spectre.maxSatiety" : "最大饱食度"
"options.role.spectre.initialSatiety" : "初始饱食度"
"options.role.spectre.requiredSatietyForWinning" : "获胜最低所需饱食度"
"options.role.spectre.friesReplenishmentCooldown" : "油豆腐刷新(自动恢复)所需时间"
"options.role.spectre.showWhereKillersAre" : "显示带刀职业位置"
"options.role.spectre.showDishesOnMap" : "在地图中显示油豆腐位置"
"options.role.spectre.clairvoyance" : "拥有透视能力"
"options.role.spectre.immoralistVariation" : "追随者分配能力"
"options.role.spectre.immoralistVariation.none" : "无"
"options.role.spectre.immoralistVariation.spectreFollower" : "狐狸"
"options.role.spectre.immoralistVariation.immoralist" : "背德者"
"options.role.spectre.immoralistVariation.random" : "随机"
"options.role.spectre.immoralistVariation.alternate" : "交替"
"options.role.spectre.spectreFollowerChance" : "狐狸生成概率"
"options.role.spectre.group.immoralist" : "追随者设置"
"options.role.spectre.group.dish" : "油豆腐设置"
"options.role.spectre.group.vanish" : "隐身能力设置"
"stats.spectre.vanish" : "隐身次数"
"stats.spectre.eatFries" : "食用油豆腐数量"

"role.spectreFollower.name" : "狐狸"
"role.spectreFollower.short" : "狸"
"role.spectreFollower.blurb" : "追寻你的理想"
"options.role.spectreFollower.detail" : "狐狸是狐妖的分身。<br>狐狸可以通过吃油豆腐为狐妖恢复饱食度。"
"options.role.spectreFollower.satietyRate" : "每盘油豆腐为狐妖增加的饱食度"
"options.role.spectreFollower.showDishesOnMap" : "在地图中显示油豆腐位置"
"stats.spectreFollower.eatFries" : "食用油豆腐数量"

"role.spectreImmoralist.name" : "背德者"
"role.spectreImmoralist.short" : "背"
"role.spectreImmoralist.blurb" : "被蛊惑而走上不正之道"
"options.role.spectreImmoralist.detail" : "背德者是被狐妖蛊惑的玩家。<br>背德者活着时可以供奉油豆腐，死亡时可以拿走油豆腐。"
"options.role.spectreImmoralist.respawnCooldown" : "供奉冷却"
"options.role.spectreImmoralist.respawnDuration" : "供奉所需时间"
"options.role.spectreImmoralist.showDishesOnMap" : "在地图中显示油豆腐位置"
"options.role.spectreImmoralist.canSuicide" : "背德者可以自杀"
"options.role.spectreImmoralist.showKillFlash" : "显示死亡闪光"
"stats.spectreImmoralist.respawnFries" : "供奉食物次数"
"stats.spectreImmoralist.removeFries" : "拿走食物次数"
"stats.spectreImmoralist.suicide" : "自杀次数"

"role.vulture.name" : "秃鹫"
"role.vulture.short" : "鹫"
"role.vulture.blurb" : "吞噬尸体"
"options.role.vulture.detail" : "秃鹫需要吃掉指定数量的尸体获取胜利.<br>死亡时秃鹫屏幕上会出现指向尸体的箭头。"
"options.role.vulture.eatCoolDown" : "吞噬冷却"
"options.role.vulture.numOfTheEatenToWin" : "获胜所需吞噬尸体数量"
"stats.vulture.eaten" : "吞噬尸体数量"

# Ghost Roles

"role.grudge.name" : "怨灵"
"role.grudge.short" : "怨"
"role.grudge.blurb" : "我不甘心"
"options.role.grudge.detail" : "怨灵需要站在活人附近一段时间才能获得额外胜利。"
"options.role.grudge.totalStandingTimeToWin" : "获胜累计所需站立时间"
"role.grudge.taskText" : "站在活人旁边"

"role.clog.name" : "阻碍者"
"role.clog.short" : "阻"
"role.clog.blurb" : "阻碍玩家"
"options.role.clog.detail" : "阻碍着可召唤带有碰撞体的幽灵，它可以阻挡一切。"
"options.role.clog.ghostDuration" : "幽灵存在时间"
"options.role.clog.numOfGhost" : "可创建幽灵数量"
"options.role.clog.ghostSize" : "幽灵尺寸"
"role.clog.ghostSize" : "阻碍着<color=white>: 幽灵尺寸</color>"
"stats.clog.ghosts" : "召唤幽灵次数"

"role.hallucination.name" : "幻形"
"role.hallucination.blurb" : "记忆扭曲"
"role.hallucination.short" : "幻"
"options.role.hallucination.detail" : "幻形可以幻化出一个玩家假人并对其进行操控。"
"options.role.hallucination.hallucinationCooldown" : "幻形冷却时间"
"options.role.hallucination.hallucinationDuration" : "幻形持续时间"
"stats.hallucination.hallucinations" : "幻形召唤次数"

"role.lumine.name" : "萤火虫"
"role.lumine.short" : "萤"
"role.lumine.blurb" : "跟随我的引导"
"options.role.lumine.detail" : "萤火虫只能使用一次发光"
"options.role.lumine.lightSize" : "发光范围"
"options.role.lumine.lightDuration" : "发光持续时间"

"role.noiseghost.name" : "吵闹鬼"
"role.noiseghost.short" : "吵"
"role.noiseghost.blurb" : "亡魂之声"
"options.role.noiseghost.detail" : "吵闹鬼可以随时随地发出警报声。"
"options.role.noiseghost.noiseDuration" : "噪音持续时间"
"options.role.noiseghost.numOfNoise" : "发出噪音次数"
"options.role.noiseghost.noiseCooldown" : "制造噪音冷却"
"stats.noiseghost.alert" : "发出噪音次数"

"role.poltergeist.name" : "捣蛋鬼"
"role.poltergeist.short" : "捣"
"role.poltergeist.blurb" : "尸体会在哪里呢"
"options.role.poltergeist.detail" : "捣蛋鬼可以移动附近的尸体。"
"options.role.poltergeist.poltergeistCoolDown" : "移动尸体冷却"
"stats.poltergeist.poltergeist" : "移动尸体次数"

# Modifiers

"role.metaRole.name" : "自由模式附加能力"
"role.metaRole.ui.roles" : "职业"

"role.guesser.name" : "赌怪"
"role.guesser.generalBlurb" : "猜猜看吧"
"role.guesser.blurb" : "你可以赌杀任何人"
"role.guesser.leftGuess" : "剩余次数"
"stats.guesser.allGuess" : "猜测次数"
"stats.guesser.misguessed" : "猜错次数"

"role.bloody.name" : "血语者"
"role.bloody.generalBlurb" : "杀了我，你会后悔的"
"options.role.bloody.detail" : "血语者被击杀后，一段时间内凶手脚下会留下血迹"
"options.role.bloody.curseDuration" : "血迹持续时间"
"stats.bloody.bloody" : "溅血触发次数"
"stats.bloody.killer" : "击杀溅血次数"

"role.confused.name" : "迷茫者"
"role.confused.generalBlurb" : "他们究竟是谁"
"options.role.confused.detail" : "迷茫者每次开会时，都会改变其他玩家的样貌。"
"options.role.confused.chanceOfShuffle" : "外观更改概率"
"options.role.confused.numOfMaxShuffledPairs" : "每次最大随机更改数量"

"role.damned.name" : "受诅咒者"
"role.damnedImpostor.name" : "受诅咒者"
"role.damned.short" : "受"
"options.role.damned.detail" : "受诅咒者是一个附加能力，可以免疫一次死亡。<br>设置不同，效果也不同"
"role.damned.prefix" : "受诅咒者"
"role.damned.generalBlurb" : "身负诅咒的人"
"role.damned.blurb" : "身负诅咒的人"
"options.role.damned.takeOverRoleOfKiller" : "成为凶手职业"
"options.role.damned.damnedMurderMyKiller" : "反杀凶手"
"options.role.damned.killDelay" : "凶手死亡延迟"
"options.role.damned.damnedAction" : "诅咒逻辑"
"options.role.damned.damnedAction.impostor" : "成为伪装者"
"options.role.damned.damnedAction.madmate" : "成为叛徒"
"options.role.damned.damnedAction.takeOver" : "成为凶手职业"

"role.disclosure.name" : "显眼包"
"role.disclosure.generalBlurb" : "嗨，看我看我！"
"options.role.disclosure.detail" : "显眼包会在会议期间公开显示自己鼠标指针位置"
"options.role.disclosure.anonymousCursor" : "匿名鼠标指针"
"options.role.disclosure.showCursorAtLateVoting" : "投票结束时显示鼠标指针"

"role.extraMission.name" : "额外任务"
"role.extraMission.generalBlurb" : "铲除眼中钉！"
"options.role.extraMission.detail" : "你需要让你的目标死亡。<br>如果对方没有死亡你将不能胜利。"
"role.extraMission.taskText" : "[额外任务] 想办法让%PLAYER%死亡。"

"role.tieBreaker.name" : "破平者"
"role.tieBreaker.generalBlurb" : "我将是破局之人"
"options.role.tieBreaker.detail" : "阻止平票。发生平票时你的投票目标将有额外半票。"
"stats.tieBreaker.tieBreaking" : "触发破平次数"

"role.trilemma.name" : "悖论三角"
"role.trilemma.generalBlurb" : "不共戴天之仇！"
"options.role.trilemma.detail" : "悖论三角必须让其他两个人死亡才能获胜"
"role.trilemma.blurb" : "你陷入了一场纷争！"
"options.role.trilemma.numOfTrilemma" : "存在组数"
"options.role.trilemma.impostorAssignment" : "内鬼分配数量"
"options.role.trilemma.neutralAssignment" : "中立分配数量"
"options.role.trilemma.assignment.zero" : "无"
"options.role.trilemma.assignment.maxOne" : "最多1人"
"options.role.trilemma.assignment.one" : "1人"
"options.role.trilemma.assignment.oneOrMore" : "1人以上"
"options.role.trilemma.assignment.zeroOrMore" : "无限制"
"options.role.trilemma.winCondition" : "获胜方式"
"options.role.trilemma.winCondition.block" : "默认"
"options.role.trilemma.winCondition.additional" : "附加胜利"
"options.role.trilemma.winCondition.overwrite" : "窃取胜利"
"role.trilemma.taskText" : "[铲除你的仇家] 让%PLAYERS%死亡"

"role.lover.name" : "恋人"
"options.role.lover.detail" : "获胜途径增多的同时，死亡风险也会随之上升。"
"role.lover.blurb" : "你与<color=#fc04bdff>%NAME%</color>坠入了爱河"
"role.lover.generalBlurb" : "与你的爱人活到最后"
"options.role.lover.numOfPairs" : "恋人存在对数"
"options.role.lover.chanceOfAssigningImpostors" : "伪装者恋人生成概率"
"options.role.lover.allowExtraWin" : "允许跟随胜利" 
"options.role.lover.blockRoleWin" : "禁止职业阵营胜利"
"options.role.lover.avengerMode" : "复仇者模式"

"role.obsessional.name" : "暗恋者"
"options.role.obsessional.detail" : "暗恋者开局会分配一个玩家作为暗恋目标。<br>暗恋者只能与暗恋对象同时胜利。"
"role.obsessional.blurb" : "你深深地暗恋着 %NAME%"
"role.obsessional.generalBlurb" : "只想安安静静地爱着你"
